3	3	Am32ILC-20563,AmelILC-16929,Amh3ILC-05106	Amh3,Am32,Amel
3	3	Am32ILC-01211,AmelILC-01235,Amh3ILC-01145	Amh3,Am32,Amel
1	1	Amh3ILC-06793	Amh3
3	3	Am32ILC-18106,AmelILC-08748,Amh3ILC-08693	Amh3,Am32,Amel
3	3	Am32ILC-14666,AmelILC-06363,Amh3ILC-06365	Amh3,Am32,Amel
3	3	Am32ILC-18458,AmelILC-09629,Amh3ILC-09535	Amh3,Am32,Amel
3	3	Am32ILC-11201,AmelILC-03905,Amh3ILC-03944	Amh3,Am32,Amel
3	3	Am32ILC-02605,AmelILC-00398,Amh3ILC-00351	Amh3,Am32,Amel
1	1	Am32ILC-00871	Am32
3	3	Am32ILC-08834,AmelILC-15207,Amh3ILC-15104	Amh3,Am32,Amel
3	3	Am32ILC-08671,AmelILC-15059,Amh3ILC-14966	Amh3,Am32,Amel
3	3	Am32ILC-17641,AmelILC-08424,Amh3ILC-08281	Amh3,Am32,Amel
2	2	AmelILC-05557,Amh3ILC-05841	Amh3,Amel
3	3	Am32ILC-08113,AmelILC-14582,Amh3ILC-14521	Amh3,Am32,Amel
3	3	Am32ILC-04694,AmelILC-11886,Amh3ILC-11774	Amh3,Am32,Amel
3	3	Am32ILC-07635,AmelILC-14300,Amh3ILC-14105	Amh3,Am32,Amel
3	3	Am32ILC-15993,AmelILC-07630,Amh3ILC-07572	Amh3,Am32,Amel
3	3	Am32ILC-05030,AmelILC-12114,Amh3ILC-12079	Amh3,Am32,Amel
3	3	Am32ILC-11389,AmelILC-03258,Amh3ILC-03261	Amh3,Am32,Amel
3	3	Am32ILC-06897,AmelILC-13270,Amh3ILC-13136	Amh3,Am32,Amel
3	3	Am32ILC-12046,AmelILC-03803,Amh3ILC-03775	Amh3,Am32,Amel
3	3	Am32ILC-10767,AmelILC-02180,Amh3ILC-02022	Amh3,Am32,Amel
3	3	Am32ILC-11338,AmelILC-04123,Amh3ILC-04079	Amh3,Am32,Amel
3	3	Am32ILC-25736,AmelILC-16356,Amh3ILC-11237	Amh3,Am32,Amel
3	3	Am32ILC-25523,AmelILC-15857,Amh3ILC-03096	Amh3,Am32,Amel
3	3	Am32ILC-04254,AmelILC-11481,Amh3ILC-11392	Amh3,Am32,Amel
3	3	Am32ILC-15578,AmelILC-07098,Amh3ILC-07045	Amh3,Am32,Amel
1	1	Am32ILC-12801	Am32
3	3	Am32ILC-11921,AmelILC-03693,Amh3ILC-03672	Amh3,Am32,Amel
3	3	Am32ILC-11021,AmelILC-03831,Amh3ILC-03803	Amh3,Am32,Amel
3	3	Am32ILC-12933,AmelILC-04494,Amh3ILC-04441	Amh3,Am32,Amel
2	2	AmelILC-14446,Amh3ILC-14377	Amh3,Amel
3	3	Am32ILC-03236,AmelILC-10465,Amh3ILC-10325	Amh3,Am32,Amel
3	3	Am32ILC-16271,AmelILC-07801,Amh3ILC-07699	Amh3,Am32,Amel
3	3	Am32ILC-09009,AmelILC-14454,Amh3ILC-14388	Amh3,Am32,Amel
3	3	Am32ILC-04872,AmelILC-12075,Amh3ILC-11953	Amh3,Am32,Amel
3	3	Am32ILC-18264,AmelILC-09462,Amh3ILC-09362	Amh3,Am32,Amel
3	3	Am32ILC-11055,AmelILC-03853,Amh3ILC-03818	Amh3,Am32,Amel
2	2	Am32ILC-19165,Amh3ILC-09291	Amh3,Am32
3	3	Am32ILC-18690,AmelILC-09823,Amh3ILC-09892	Amh3,Am32,Amel
3	3	Am32ILC-04566,AmelILC-11763,Amh3ILC-11650	Amh3,Am32,Amel
3	3	Am32ILC-16345,AmelILC-07954,Amh3ILC-07811	Amh3,Am32,Amel
1	1	Am32ILC-06964	Am32
1	1	Am32ILC-12286	Am32
3	3	Am32ILC-17347,AmelILC-08191,Amh3ILC-08093	Amh3,Am32,Amel
3	3	Am32ILC-17215,AmelILC-09212,Amh3ILC-09014	Amh3,Am32,Amel
2	2	Am32ILC-10688,Amh3ILC-02723	Amh3,Am32
3	3	Am32ILC-16076,AmelILC-07691,Amh3ILC-07490	Amh3,Am32,Amel
3	3	Am32ILC-05658,AmelILC-12741,Amh3ILC-12498	Amh3,Am32,Amel
5	3	Am32ILC-20713,Am32ILC-05130,AmelILC-11089,Amh3ILC-11134,Amh3ILC-10914	Amh3,Am32,Amel
3	3	Am32ILC-10399,AmelILC-03093,Amh3ILC-02969	Amh3,Am32,Amel
3	3	Am32ILC-08502,AmelILC-14904,Amh3ILC-14815	Amh3,Am32,Amel
3	3	Am32ILC-12425,AmelILC-04924,Amh3ILC-04711	Amh3,Am32,Amel
3	3	Am32ILC-01089,AmelILC-01099,Amh3ILC-01024	Amh3,Am32,Amel
3	3	Am32ILC-08859,AmelILC-14335,Amh3ILC-14286	Amh3,Am32,Amel
3	3	Am32ILC-03209,AmelILC-10446,Amh3ILC-10342	Amh3,Am32,Amel
2	2	Am32ILC-08018,Amh3ILC-14449	Amh3,Am32
1	1	Amh3ILC-07001	Amh3
3	3	Am32ILC-12498,AmelILC-04992,Amh3ILC-04982	Amh3,Am32,Amel
1	1	Am32ILC-13629	Am32
3	3	Am32ILC-02048,AmelILC-00238,Amh3ILC-00233	Amh3,Am32,Amel
1	1	Am32ILC-13397	Am32
3	3	Am32ILC-25405,AmelILC-16258,Amh3ILC-11231	Amh3,Am32,Amel
3	3	Am32ILC-12544,AmelILC-05037,Amh3ILC-04939	Amh3,Am32,Amel
3	3	Am32ILC-15072,AmelILC-06750,Amh3ILC-06596	Amh3,Am32,Amel
3	3	Am32ILC-00379,AmelILC-00631,Amh3ILC-00622	Amh3,Am32,Amel
3	3	Am32ILC-14752,AmelILC-06508,Amh3ILC-06706	Amh3,Am32,Amel
1	1	Am32ILC-04056	Am32
3	3	Am32ILC-05205,AmelILC-11163,Amh3ILC-10992	Amh3,Am32,Amel
2	2	AmelILC-05912,Amh3ILC-05887	Amh3,Amel
2	2	Am32ILC-11988,Amh3ILC-03731	Amh3,Am32
2	2	Am32ILC-06734,Amh3ILC-13083	Amh3,Am32
1	1	Am32ILC-06957	Am32
3	3	Am32ILC-14406,AmelILC-05323,Amh3ILC-05315	Amh3,Am32,Amel
2	2	AmelILC-04081,Amh3ILC-04035	Amh3,Amel
2	2	Am32ILC-01217,AmelILC-01238	Am32,Amel
3	3	Am32ILC-08662,AmelILC-15051,Amh3ILC-14958	Amh3,Am32,Amel
1	1	Am32ILC-11561	Am32
3	3	Am32ILC-03451,AmelILC-10760,Amh3ILC-10480	Amh3,Am32,Amel
3	3	Am32ILC-17877,AmelILC-08614,Amh3ILC-08475	Amh3,Am32,Amel
3	3	Am32ILC-07712,AmelILC-13605,Amh3ILC-13535	Amh3,Am32,Amel
3	3	Am32ILC-09938,AmelILC-02517,Amh3ILC-02420	Amh3,Am32,Amel
3	3	Am32ILC-08708,AmelILC-15095,Amh3ILC-14998	Amh3,Am32,Amel
3	3	Am32ILC-20027,AmelILC-16784,Amh3ILC-01118	Amh3,Am32,Amel
3	3	Am32ILC-04201,AmelILC-11438,Amh3ILC-11350	Amh3,Am32,Amel
3	3	Am32ILC-04997,AmelILC-12142,Amh3ILC-12052	Amh3,Am32,Amel
3	3	Am32ILC-04571,AmelILC-11768,Amh3ILC-11655	Amh3,Am32,Amel
6	3	Am32ILC-11140,Am32ILC-11139,AmelILC-03957,AmelILC-03959,Amh3ILC-03886,Amh3ILC-03885	Amh3,Am32,Amel
3	3	Am32ILC-11256,AmelILC-04012,Amh3ILC-03979	Amh3,Am32,Amel
3	3	Am32ILC-07229,AmelILC-13908,Amh3ILC-13857	Amh3,Am32,Amel
3	3	Am32ILC-07619,AmelILC-14285,Amh3ILC-14119	Amh3,Am32,Amel
2	2	Am32ILC-07659,Amh3ILC-13501	Amh3,Am32
3	3	Am32ILC-03272,AmelILC-10493,Amh3ILC-10384	Amh3,Am32,Amel
2	2	Am32ILC-09425,Amh3ILC-15509	Amh3,Am32
3	3	Am32ILC-18809,AmelILC-09935,Amh3ILC-09792	Amh3,Am32,Amel
3	3	Am32ILC-04362,AmelILC-11564,Amh3ILC-11469	Amh3,Am32,Amel
3	3	Am32ILC-01263,AmelILC-01405,Amh3ILC-01172	Amh3,Am32,Amel
1	1	Am32ILC-07735	Am32
3	3	Am32ILC-04685,AmelILC-11879,Amh3ILC-11767	Amh3,Am32,Amel
3	3	Am32ILC-15597,AmelILC-07115,Amh3ILC-07031	Amh3,Am32,Amel
3	3	Am32ILC-05989,AmelILC-12884,Amh3ILC-12653	Amh3,Am32,Amel
3	3	Am32ILC-15604,AmelILC-07122,Amh3ILC-07024	Amh3,Am32,Amel
3	3	Am32ILC-05794,AmelILC-12628,Amh3ILC-12609	Amh3,Am32,Amel
3	3	Am32ILC-02041,AmelILC-00244,Amh3ILC-00229	Amh3,Am32,Amel
3	3	Am32ILC-08528,AmelILC-14933,Amh3ILC-14843	Amh3,Am32,Amel
3	3	Am32ILC-00118,AmelILC-00480,Amh3ILC-00556	Amh3,Am32,Amel
3	3	Am32ILC-20265,AmelILC-16860,Amh3ILC-09910	Amh3,Am32,Amel
3	3	Am32ILC-12560,AmelILC-05051,Amh3ILC-04925	Amh3,Am32,Amel
1	1	AmelILC-10791	Amel
3	3	Am32ILC-02890,AmelILC-10207,Amh3ILC-10121	Amh3,Am32,Amel
3	3	Am32ILC-14762,AmelILC-06500,Amh3ILC-06713	Amh3,Am32,Amel
3	3	Am32ILC-11328,AmelILC-04109,Amh3ILC-04065	Amh3,Am32,Amel
3	3	Am32ILC-16740,AmelILC-07514,Amh3ILC-07318	Amh3,Am32,Amel
3	3	Am32ILC-15865,AmelILC-07526,Amh3ILC-07353	Amh3,Am32,Amel
3	3	Am32ILC-15943,AmelILC-07590,Amh3ILC-07414	Amh3,Am32,Amel
3	3	Am32ILC-10502,AmelILC-03006,Amh3ILC-02881	Amh3,Am32,Amel
3	3	Am32ILC-05557,AmelILC-12530,Amh3ILC-12424	Amh3,Am32,Amel
3	3	Am32ILC-08922,AmelILC-14381,Amh3ILC-14316	Amh3,Am32,Amel
3	3	Am32ILC-11777,AmelILC-03570,Amh3ILC-03622	Amh3,Am32,Amel
1	1	Am32ILC-14246	Am32
1	1	Am32ILC-25546	Am32
2	2	Am32ILC-19122,AmelILC-09368	Am32,Amel
3	3	Am32ILC-05651,AmelILC-12748,Amh3ILC-12491	Amh3,Am32,Amel
3	3	Am32ILC-15846,AmelILC-07307,Amh3ILC-07163	Amh3,Am32,Amel
2	2	AmelILC-00727,Amh3ILC-00669	Amh3,Amel
1	1	Amh3ILC-01093	Amh3
1	1	Am32ILC-01040	Am32
3	3	Am32ILC-03827,AmelILC-10948,Amh3ILC-10799	Amh3,Am32,Amel
9	3	Am32ILC-08324,Am32ILC-11451,Am32ILC-00289,AmelILC-00623,AmelILC-03326,AmelILC-14754,Amh3ILC-00414,Amh3ILC-03355,Amh3ILC-14689	Amh3,Am32,Amel
3	3	Am32ILC-01261,AmelILC-01406,Amh3ILC-01171	Amh3,Am32,Amel
2	2	AmelILC-05139,Amh3ILC-05185	Amh3,Amel
3	3	Am32ILC-12676,AmelILC-04252,Amh3ILC-04251	Amh3,Am32,Amel
1	1	Amh3ILC-02930	Amh3
1	1	Am32ILC-12130	Am32
3	3	Am32ILC-14060,AmelILC-06117,Amh3ILC-06033	Amh3,Am32,Amel
3	3	Am32ILC-17481,AmelILC-08312,Amh3ILC-08170	Amh3,Am32,Amel
3	3	Am32ILC-04959,AmelILC-12176,Amh3ILC-12016	Amh3,Am32,Amel
3	3	Am32ILC-06366,AmelILC-13434,Amh3ILC-13356	Amh3,Am32,Amel
3	3	Am32ILC-03798,AmelILC-10860,Amh3ILC-10707	Amh3,Am32,Amel
2	2	AmelILC-12011,Amh3ILC-11892	Amh3,Amel
1	1	Am32ILC-00011	Am32
3	3	Am32ILC-08268,AmelILC-14704,Amh3ILC-14645	Amh3,Am32,Amel
3	3	Am32ILC-10298,AmelILC-03187,Amh3ILC-03060	Amh3,Am32,Amel
3	3	Am32ILC-13598,AmelILC-05717,Amh3ILC-05690	Amh3,Am32,Amel
2	2	Am32ILC-24013,AmelILC-17404	Am32,Amel
1	1	Am32ILC-14670	Am32
1	1	Am32ILC-03592	Am32
3	3	Am32ILC-05649,AmelILC-12750,Amh3ILC-12489	Amh3,Am32,Amel
3	3	Am32ILC-08967,AmelILC-14428,Amh3ILC-14362	Amh3,Am32,Amel
2	2	Am32ILC-12636,Amh3ILC-04281	Amh3,Am32
3	3	Am32ILC-04774,AmelILC-11978,Amh3ILC-11860	Amh3,Am32,Amel
3	3	Am32ILC-15651,AmelILC-07167,Amh3ILC-06982	Amh3,Am32,Amel
1	1	Am32ILC-16285	Am32
3	3	Am32ILC-24826,AmelILC-16212,Amh3ILC-15781	Amh3,Am32,Amel
5	3	Am32ILC-21009,Am32ILC-16950,AmelILC-08991,AmelILC-17021,Amh3ILC-08831	Amh3,Am32,Amel
3	3	Am32ILC-12989,AmelILC-04544,Amh3ILC-04622	Amh3,Am32,Amel
3	3	Am32ILC-04629,AmelILC-11834,Amh3ILC-11719	Amh3,Am32,Amel
2	2	AmelILC-08770,Amh3ILC-08670	Amh3,Amel
2	2	AmelILC-16372,Amh3ILC-09187	Amh3,Amel
3	3	Am32ILC-25984,AmelILC-16438,Amh3ILC-09946	Amh3,Am32,Amel
3	3	Am32ILC-12666,AmelILC-04243,Amh3ILC-04260	Amh3,Am32,Amel
3	3	Am32ILC-03791,AmelILC-10871,Amh3ILC-10717	Amh3,Am32,Amel
1	1	Am32ILC-15133	Am32
3	3	Am32ILC-18562,AmelILC-09712,Amh3ILC-09626	Amh3,Am32,Amel
2	2	AmelILC-17301,Amh3ILC-02106	Amh3,Amel
1	1	Amh3ILC-04474	Amh3
3	3	Am32ILC-11467,AmelILC-03341,Amh3ILC-03341	Amh3,Am32,Amel
3	3	Am32ILC-03208,AmelILC-10445,Amh3ILC-10343	Amh3,Am32,Amel
3	3	Am32ILC-12698,AmelILC-04276,Amh3ILC-04229	Amh3,Am32,Amel
3	3	Am32ILC-17499,AmelILC-08321,Amh3ILC-08182	Amh3,Am32,Amel
1	1	Am32ILC-08366	Am32
3	3	Am32ILC-17361,AmelILC-08201,Amh3ILC-08083	Amh3,Am32,Amel
3	3	Am32ILC-04746,AmelILC-11932,Amh3ILC-11821	Amh3,Am32,Amel
3	3	Am32ILC-18867,AmelILC-09986,Amh3ILC-09746	Amh3,Am32,Amel
3	3	Am32ILC-06900,AmelILC-13272,Amh3ILC-13134	Amh3,Am32,Amel
3	3	Am32ILC-11324,AmelILC-04108,Amh3ILC-04064	Amh3,Am32,Amel
3	3	Am32ILC-05752,AmelILC-12666,Amh3ILC-12575	Amh3,Am32,Amel
3	3	Am32ILC-08651,AmelILC-15042,Amh3ILC-14948	Amh3,Am32,Amel
3	3	Am32ILC-09000,AmelILC-14449,Amh3ILC-14380	Amh3,Am32,Amel
1	1	Amh3ILC-10857	Amh3
12	3	Am32ILC-00308,Am32ILC-00309,Am32ILC-00306,Am32ILC-00310,AmelILC-00670,AmelILC-00673,AmelILC-00671,AmelILC-00669,Amh3ILC-13804,Amh3ILC-13801,Amh3ILC-13803,Amh3ILC-13805	Amh3,Am32,Amel
1	1	Am32ILC-17253	Am32
14	3	Am32ILC-00464,Am32ILC-00466,Am32ILC-00463,Am32ILC-16199,Am32ILC-00356,AmelILC-00742,AmelILC-07851,AmelILC-00744,AmelILC-00745,Amh3ILC-00601,Amh3ILC-00679,Amh3ILC-07650,Amh3ILC-00678,Amh3ILC-00677	Amh3,Am32,Amel
1	1	Am32ILC-07612	Am32
3	3	Am32ILC-08968,AmelILC-14429,Amh3ILC-14363	Amh3,Am32,Amel
2	2	Am32ILC-08622,Amh3ILC-14920	Amh3,Am32
3	3	Am32ILC-00791,AmelILC-00891,Amh3ILC-00806	Amh3,Am32,Amel
2	2	Am32ILC-18491,Amh3ILC-09569	Amh3,Am32
1	1	Am32ILC-12340	Am32
1	1	Am32ILC-01307	Am32
2	2	Am32ILC-02975,AmelILC-10260	Am32,Amel
3	3	Am32ILC-09788,AmelILC-02389,Amh3ILC-02317	Amh3,Am32,Amel
3	3	Am32ILC-09387,AmelILC-15517,Amh3ILC-15289	Amh3,Am32,Amel
3	3	Am32ILC-03786,AmelILC-10874,Amh3ILC-10720	Amh3,Am32,Amel
1	1	Am32ILC-25226	Am32
3	3	Am32ILC-09637,AmelILC-15741,Amh3ILC-15574	Amh3,Am32,Amel
3	3	Am32ILC-12524,AmelILC-05018,Amh3ILC-04959	Amh3,Am32,Amel
3	3	Am32ILC-02001,AmelILC-01778,Amh3ILC-01558	Amh3,Am32,Amel
3	3	Am32ILC-06555,AmelILC-12985,Amh3ILC-12949	Amh3,Am32,Amel
1	1	Amh3ILC-01982	Amh3
3	3	Am32ILC-14434,AmelILC-05344,Amh3ILC-05295	Amh3,Am32,Amel
1	1	Am32ILC-06638	Am32
3	3	Am32ILC-13802,AmelILC-05869,Amh3ILC-05882	Amh3,Am32,Amel
3	3	Am32ILC-01864,AmelILC-01660,Amh3ILC-01539	Amh3,Am32,Amel
1	1	Am32ILC-11234	Am32
3	3	Am32ILC-07440,AmelILC-14141,Amh3ILC-13969	Amh3,Am32,Amel
2	2	Am32ILC-09565,AmelILC-15663	Am32,Amel
3	3	Am32ILC-17142,AmelILC-09144,Amh3ILC-08951	Amh3,Am32,Amel
3	3	Am32ILC-13523,AmelILC-05655,Amh3ILC-05742	Amh3,Am32,Amel
3	3	Am32ILC-03559,AmelILC-10671,Amh3ILC-10567	Amh3,Am32,Amel
3	3	Am32ILC-10489,AmelILC-03015,Amh3ILC-02890	Amh3,Am32,Amel
3	3	Am32ILC-10850,AmelILC-02283,Amh3ILC-02223	Amh3,Am32,Amel
3	3	Am32ILC-17929,AmelILC-08567,Amh3ILC-08430	Amh3,Am32,Amel
3	3	Am32ILC-16016,AmelILC-07652,Amh3ILC-07551	Amh3,Am32,Amel
6	3	Am32ILC-02228,Am32ILC-14475,AmelILC-06196,AmelILC-01866,Amh3ILC-06165,Amh3ILC-01714	Amh3,Am32,Amel
3	3	Am32ILC-03425,AmelILC-10782,Amh3ILC-10456	Amh3,Am32,Amel
3	3	Am32ILC-08630,AmelILC-15021,Amh3ILC-14929	Amh3,Am32,Amel
3	3	Am32ILC-16863,AmelILC-08897,Amh3ILC-08751	Amh3,Am32,Amel
2	2	AmelILC-15932,Amh3ILC-11189	Amh3,Amel
2	2	AmelILC-05700,Amh3ILC-05698	Amh3,Amel
2	2	Am32ILC-06500,Amh3ILC-12912	Amh3,Am32
2	2	Am32ILC-17374,Amh3ILC-08072	Amh3,Am32
2	2	Am32ILC-03277,Amh3ILC-10389	Amh3,Am32
1	1	Amh3ILC-01219	Amh3
3	3	Am32ILC-17892,AmelILC-08602,Amh3ILC-08466	Amh3,Am32,Amel
3	3	Am32ILC-04689,AmelILC-11883,Amh3ILC-11771	Amh3,Am32,Amel
3	3	Am32ILC-17678,AmelILC-08460,Amh3ILC-08314	Amh3,Am32,Amel
1	1	Am32ILC-15144	Am32
3	3	Am32ILC-04307,AmelILC-11519,Amh3ILC-11425	Amh3,Am32,Amel
1	1	Am32ILC-18211	Am32
3	3	Am32ILC-17933,AmelILC-08561,Amh3ILC-08424	Amh3,Am32,Amel
3	3	Am32ILC-05873,AmelILC-12790,Amh3ILC-12731	Amh3,Am32,Amel
3	2	Am32ILC-14912,Am32ILC-20147,AmelILC-18621	Am32,Amel
3	3	Am32ILC-10912,AmelILC-02221,Amh3ILC-02169	Amh3,Am32,Amel
3	3	Am32ILC-05272,AmelILC-11236,Amh3ILC-11055	Amh3,Am32,Amel
3	3	Am32ILC-00867,AmelILC-00952,Amh3ILC-00921	Amh3,Am32,Amel
3	3	Am32ILC-11265,AmelILC-04006,Amh3ILC-03973	Amh3,Am32,Amel
2	2	AmelILC-14602,Amh3ILC-14541	Amh3,Amel
3	3	Am32ILC-01521,AmelILC-00186,Amh3ILC-00210	Amh3,Am32,Amel
8	3	Am32ILC-06844,Am32ILC-17494,Am32ILC-14879,AmelILC-13221,AmelILC-06609,Amh3ILC-13185,Amh3ILC-06407,Amh3ILC-08180	Amh3,Am32,Amel
3	3	Am32ILC-07718,AmelILC-13610,Amh3ILC-13541	Amh3,Am32,Amel
1	1	Am32ILC-04366	Am32
3	3	Am32ILC-13568,AmelILC-05691,Amh3ILC-05705	Amh3,Am32,Amel
3	3	Am32ILC-09587,AmelILC-15690,Amh3ILC-15621	Amh3,Am32,Amel
2	2	Am32ILC-00357,Amh3ILC-00602	Amh3,Am32
3	3	Am32ILC-06876,AmelILC-13246,Amh3ILC-13158	Amh3,Am32,Amel
3	3	Am32ILC-12823,AmelILC-04380,Amh3ILC-04366	Amh3,Am32,Amel
3	3	Am32ILC-02371,AmelILC-02068,Amh3ILC-01960	Amh3,Am32,Amel
3	3	Am32ILC-17267,AmelILC-08122,Amh3ILC-07987	Amh3,Am32,Amel
3	3	Am32ILC-18832,AmelILC-09961,Amh3ILC-09768	Amh3,Am32,Amel
3	3	Am32ILC-12827,AmelILC-04372,Amh3ILC-04370	Amh3,Am32,Amel
3	3	Am32ILC-08506,AmelILC-14912,Amh3ILC-14824	Amh3,Am32,Amel
3	3	Am32ILC-16687,AmelILC-07420,Amh3ILC-07264	Amh3,Am32,Amel
3	3	Am32ILC-09772,AmelILC-02376,Amh3ILC-02304	Amh3,Am32,Amel
1	1	Am32ILC-17107	Am32
3	3	Am32ILC-13989,AmelILC-05107,Amh3ILC-05147	Amh3,Am32,Amel
3	3	Am32ILC-04264,AmelILC-11489,Amh3ILC-11400	Amh3,Am32,Amel
3	3	Am32ILC-12552,AmelILC-05043,Amh3ILC-04933	Amh3,Am32,Amel
1	1	Am32ILC-04363	Am32
3	3	Am32ILC-08914,AmelILC-14372,Amh3ILC-14309	Amh3,Am32,Amel
3	3	Am32ILC-01488,AmelILC-00223,Amh3ILC-00177	Amh3,Am32,Amel
2	2	AmelILC-04511,Amh3ILC-04424	Amh3,Amel
2	2	Am32ILC-16282,Amh3ILC-07713	Amh3,Am32
3	3	Am32ILC-18531,AmelILC-09692,Amh3ILC-09607	Amh3,Am32,Amel
3	3	Am32ILC-13375,AmelILC-05546,Amh3ILC-05543	Amh3,Am32,Amel
3	3	Am32ILC-13734,AmelILC-05834,Amh3ILC-05574	Amh3,Am32,Amel
3	3	Am32ILC-05707,AmelILC-12700,Amh3ILC-12538	Amh3,Am32,Amel
3	3	Am32ILC-17496,AmelILC-08320,Amh3ILC-08181	Amh3,Am32,Amel
3	3	Am32ILC-05062,AmelILC-12095,Amh3ILC-12101	Amh3,Am32,Amel
3	3	Am32ILC-19562,AmelILC-16655,Amh3ILC-15857	Amh3,Am32,Amel
3	3	Am32ILC-02922,AmelILC-10232,Amh3ILC-10133	Amh3,Am32,Amel
3	3	Am32ILC-00265,AmelILC-00587,Amh3ILC-00435	Amh3,Am32,Amel
3	3	Am32ILC-05032,AmelILC-12113,Amh3ILC-12082	Amh3,Am32,Amel
1	1	Amh3ILC-09238	Amh3
3	3	Am32ILC-07394,AmelILC-14101,Amh3ILC-14002	Amh3,Am32,Amel
3	3	Am32ILC-13763,AmelILC-05908,Amh3ILC-05846	Amh3,Am32,Amel
3	3	Am32ILC-17448,AmelILC-08284,Amh3ILC-08145	Amh3,Am32,Amel
3	3	Am32ILC-03636,AmelILC-10596,Amh3ILC-10633	Amh3,Am32,Amel
3	3	Am32ILC-09844,AmelILC-02430,Amh3ILC-02359	Amh3,Am32,Amel
3	3	Am32ILC-07140,AmelILC-13972,Amh3ILC-13921	Amh3,Am32,Amel
1	1	Amh3ILC-00919	Amh3
1	1	Am32ILC-07172	Am32
3	3	Am32ILC-17743,AmelILC-08509,Amh3ILC-08379	Amh3,Am32,Amel
3	3	Am32ILC-06304,AmelILC-13374,Amh3ILC-13299	Amh3,Am32,Amel
3	3	Am32ILC-11071,AmelILC-03866,Amh3ILC-03832	Amh3,Am32,Amel
3	3	Am32ILC-00043,AmelILC-00039,Amh3ILC-00037	Amh3,Am32,Amel
3	3	Am32ILC-16579,AmelILC-07331,Amh3ILC-07189	Amh3,Am32,Amel
2	2	Am32ILC-11822,Amh3ILC-03579	Amh3,Am32
3	3	Am32ILC-18050,AmelILC-08796,Amh3ILC-08647	Amh3,Am32,Amel
3	3	Am32ILC-02559,AmelILC-00296,Amh3ILC-00311	Amh3,Am32,Amel
3	3	Am32ILC-10297,AmelILC-03188,Amh3ILC-03061	Amh3,Am32,Amel
3	3	Am32ILC-16656,AmelILC-07398,Amh3ILC-07282	Amh3,Am32,Amel
1	1	AmelILC-07737	Amel
2	2	Am32ILC-24838,AmelILC-22121	Am32,Amel
3	3	Am32ILC-10021,AmelILC-02613,Amh3ILC-02566	Amh3,Am32,Amel
2	2	AmelILC-05982,Amh3ILC-05956	Amh3,Amel
2	2	AmelILC-08015,Amh3ILC-07865	Amh3,Amel
2	2	AmelILC-07541,Amh3ILC-07367	Amh3,Amel
3	3	Am32ILC-16422,AmelILC-07889,Amh3ILC-07752	Amh3,Am32,Amel
1	1	Am32ILC-18856	Am32
3	3	Am32ILC-02639,AmelILC-00371,Amh3ILC-00379	Amh3,Am32,Amel
3	3	Am32ILC-09339,AmelILC-15476,Amh3ILC-15330	Amh3,Am32,Amel
3	3	Am32ILC-08116,AmelILC-14585,Amh3ILC-14524	Amh3,Am32,Amel
3	3	Am32ILC-11982,AmelILC-03753,Amh3ILC-03725	Amh3,Am32,Amel
2	2	AmelILC-09778,Amh3ILC-09693	Amh3,Amel
2	2	Am32ILC-12723,Amh3ILC-04212	Amh3,Am32
3	3	Am32ILC-12204,AmelILC-04744,Amh3ILC-04884	Amh3,Am32,Amel
2	2	Am32ILC-08652,Amh3ILC-14949	Amh3,Am32
3	3	Am32ILC-21770,AmelILC-17147,Amh3ILC-15639	Amh3,Am32,Amel
4	3	Am32ILC-13413,Am32ILC-00235,AmelILC-00576,Amh3ILC-00454	Amh3,Am32,Amel
3	3	Am32ILC-12191,AmelILC-04736,Amh3ILC-04892	Amh3,Am32,Amel
1	1	Am32ILC-02693	Am32
3	3	Am32ILC-03830,AmelILC-10949,Amh3ILC-10800	Amh3,Am32,Amel
1	1	AmelILC-11323	Amel
2	2	AmelILC-13679,Amh3ILC-13580	Amh3,Amel
3	3	Am32ILC-06201,AmelILC-12373,Amh3ILC-12232	Amh3,Am32,Amel
3	3	Am32ILC-17868,AmelILC-08623,Amh3ILC-08483	Amh3,Am32,Amel
1	1	Am32ILC-14301	Am32
3	3	Am32ILC-04775,AmelILC-11979,Amh3ILC-11861	Amh3,Am32,Amel
1	1	Am32ILC-13082	Am32
3	3	Am32ILC-17397,AmelILC-08237,Amh3ILC-08047	Amh3,Am32,Amel
2	2	Am32ILC-00359,Amh3ILC-00603	Amh3,Am32
3	3	Am32ILC-07235,AmelILC-13903,Amh3ILC-13852	Amh3,Am32,Amel
2	2	Am32ILC-01511,AmelILC-00196	Am32,Amel
1	1	AmelILC-19572	Amel
6	3	Am32ILC-03718,Am32ILC-16944,AmelILC-10928,AmelILC-08987,Amh3ILC-10774,Amh3ILC-08828	Amh3,Am32,Amel
3	3	Am32ILC-06427,AmelILC-13380,Amh3ILC-13305	Amh3,Am32,Amel
3	3	Am32ILC-18275,AmelILC-09473,Amh3ILC-09373	Amh3,Am32,Amel
1	1	Am32ILC-03567	Am32
1	1	Am32ILC-08675	Am32
3	3	Am32ILC-15162,AmelILC-06661,Amh3ILC-06515	Amh3,Am32,Amel
3	3	Am32ILC-08740,AmelILC-15123,Amh3ILC-15019	Amh3,Am32,Amel
3	3	Am32ILC-00945,AmelILC-01020,Amh3ILC-00859	Amh3,Am32,Amel
3	3	Am32ILC-10251,AmelILC-02820,Amh3ILC-02651	Amh3,Am32,Amel
