piLocusID	MrnaID
DmelILC-04566	gnl|FlyBase|CG6728-RA
DmelILC-04567	gnl|FlyBase|CG5270-RB
DmelILC-04568	gnl|FlyBase|CG18643-RB
DmelILC-04569	gnl|FlyBase|CG6764-RA
DmelILC-04570	gnl|FlyBase|CG5276-RA
DmelILC-04571	gnl|FlyBase|CG6744-RA
DmelILC-04572	gnl|FlyBase|CG5281-RA
DmelILC-04573	gnl|FlyBase|CG31374-RB
DmelILC-04574	gnl|FlyBase|CG17230-RA
DmelILC-04576	gnl|FlyBase|CG14704-RD
DmelILC-04580	gnl|FlyBase|CG5308-RA
DmelILC-04582	gnl|FlyBase|CG33512-RB
DmelILC-04585	gnl|FlyBase|CG14708-RA
DmelILC-04587	gnl|FlyBase|CG10898-RA
DmelILC-04588	gnl|FlyBase|CG6782-RA
DmelILC-04590	gnl|FlyBase|CG14709-RB
DmelILC-04591	gnl|FlyBase|CG6790-RA
DmelILC-04592	gnl|FlyBase|CG5342-RB
DmelILC-04593	gnl|FlyBase|CG5344-RA
DmelILC-04594	gnl|FlyBase|CG6791-RB
DmelILC-04595	gnl|FlyBase|CG31363-RE
DmelILC-04596	gnl|FlyBase|CG14710-RB
DmelILC-04597	gnl|FlyBase|CG6808-RA
DmelILC-04598	gnl|FlyBase|CG14711-RA
DmelILC-04599	gnl|FlyBase|CG6813-RC
DmelILC-04600	gnl|FlyBase|CG18764-RA
DmelILC-04601	gnl|FlyBase|CG14712-RA
DmelILC-04602	gnl|FlyBase|CG42317-RG
DmelILC-04604	gnl|FlyBase|CG10535-RC
DmelILC-04605	gnl|FlyBase|CG42327-RE
DmelILC-04606	gnl|FlyBase|CG14715-RA
DmelILC-04607	gnl|FlyBase|CG18476-RA
DmelILC-04608	gnl|FlyBase|CG17358-RA
DmelILC-04609	gnl|FlyBase|CG14716-RA
DmelILC-04610	gnl|FlyBase|CG6830-RA
DmelILC-04611	gnl|FlyBase|CG6834-RA
DmelILC-04612	gnl|FlyBase|CG6908-RA
DmelILC-04613	gnl|FlyBase|CG18765-RB
DmelILC-04615	gnl|FlyBase|CG6913-RA
DmelILC-04617	gnl|FlyBase|CG14717-RA
DmelILC-04619	gnl|FlyBase|CG14718-RA
DmelILC-04621	gnl|FlyBase|CG14719-RA
DmelILC-04623	gnl|FlyBase|CG14720-RB
DmelILC-04625	gnl|FlyBase|CG12594-RA
DmelILC-04627	gnl|FlyBase|CG14721-RA
DmelILC-04628	gnl|FlyBase|CG6920-RA
DmelILC-04629	gnl|FlyBase|CG14722-RA
DmelILC-04630	gnl|FlyBase|CG6923-RD
DmelILC-04631	gnl|FlyBase|CG43062-RA
DmelILC-04632	gnl|FlyBase|CG17342-RA
DmelILC-04633	gnl|FlyBase|CG6930-RL
DmelILC-04636	gnl|FlyBase|CG17360-RA
DmelILC-04637	gnl|FlyBase|CG14723-RA
DmelILC-04638	gnl|FlyBase|CG6939-RA
DmelILC-04639	gnl|FlyBase|CG31116-RD
DmelILC-04641	gnl|FlyBase|CG6946-RA
DmelILC-04642	gnl|FlyBase|CG14724-RA
DmelILC-04643	gnl|FlyBase|CG6950-RA
DmelILC-04644	gnl|FlyBase|CG6959-RA
DmelILC-04646	gnl|FlyBase|CG14728-RA
DmelILC-04647	gnl|FlyBase|CG6962-RA
DmelILC-04648	gnl|FlyBase|CG31368-RD
DmelILC-04649	gnl|FlyBase|CG6965-RB
DmelILC-04650	gnl|FlyBase|CG6971-RA
DmelILC-04651	gnl|FlyBase|CG6977-RA
DmelILC-04652	gnl|FlyBase|CG34307-RB
DmelILC-04653	gnl|FlyBase|CG14731-RA
DmelILC-04654	gnl|FlyBase|CG31211-RB
DmelILC-04655	gnl|FlyBase|CG31366-RA
DmelILC-04657	gnl|FlyBase|CG18743-RA
DmelILC-04658	gnl|FlyBase|CG3281-RA
DmelILC-04659	gnl|FlyBase|CG3068-RA
DmelILC-04660	gnl|FlyBase|CG12213-RC
DmelILC-04661	gnl|FlyBase|CG18347-RA
DmelILC-04662	gnl|FlyBase|CG10007-RA
DmelILC-04663	gnl|FlyBase|CG12201-RB
DmelILC-04664	gnl|FlyBase|CG10005-RA
DmelILC-04666	gnl|FlyBase|CG18547-RA
DmelILC-04667	gnl|FlyBase|CG12224-RB
DmelILC-04668	gnl|FlyBase|CG3397-RA
DmelILC-04669	gnl|FlyBase|CG3359-RJ
DmelILC-04670	gnl|FlyBase|CG14734-RB
DmelILC-04671	gnl|FlyBase|CG3132-RA
DmelILC-04673	gnl|FlyBase|CG3571-RA
DmelILC-04674	gnl|FlyBase|CG3532-RB
DmelILC-04675	gnl|FlyBase|CG3313-RA
DmelILC-04676	gnl|FlyBase|CG3169-RA
DmelILC-04678	gnl|FlyBase|CG31358-RA
DmelILC-04679	gnl|FlyBase|CG42504-RA
DmelILC-04680	gnl|FlyBase|CG14735-RA
DmelILC-04682	gnl|FlyBase|CG14736-RE
DmelILC-04684	gnl|FlyBase|CG14739-RA
DmelILC-04686	gnl|FlyBase|CG14740-RA
DmelILC-04688	gnl|FlyBase|CG14741-RB
DmelILC-04690	gnl|FlyBase|CG31361-RA
DmelILC-04692	gnl|FlyBase|CG4702-RB
DmelILC-04696	gnl|FlyBase|CG10095-RA
DmelILC-04698	gnl|FlyBase|CG4795-RB
DmelILC-04700	gnl|FlyBase|CG4810-RA
DmelILC-04701	gnl|FlyBase|CG43450-RA
DmelILC-04703	gnl|FlyBase|CG3809-RA
DmelILC-04707	gnl|FlyBase|CG4830-RA
DmelILC-04709	gnl|FlyBase|CG4848-RA
DmelILC-04710	gnl|FlyBase|CG14742-RA
DmelILC-04711	gnl|FlyBase|CG4860-RA
DmelILC-04713	gnl|FlyBase|CG10014-RA
DmelILC-04714	gnl|FlyBase|CG17404-RB
DmelILC-04715	gnl|FlyBase|CG12256-RA
DmelILC-04718	gnl|FlyBase|CG3916-RA
DmelILC-04719	gnl|FlyBase|CG17645-RA
DmelILC-04720	gnl|FlyBase|CG15807-RA
DmelILC-04721	gnl|FlyBase|CG10094-RB
DmelILC-04722	gnl|FlyBase|CG10093-RA
DmelILC-04727	gnl|FlyBase|CG3942-RA
DmelILC-04729	gnl|FlyBase|CG44037-RA
DmelILC-04730	gnl|FlyBase|CG11502-RA
DmelILC-04731	gnl|FlyBase|CG44038-RA
DmelILC-04734	gnl|FlyBase|CG17738-RA
DmelILC-04735	gnl|FlyBase|CG42485-RA
DmelILC-04738	gnl|FlyBase|CG4066-RA
DmelILC-04741	gnl|FlyBase|CG10013-RA
DmelILC-04748	gnl|FlyBase|CG44956-RA
DmelILC-04750	gnl|FlyBase|CG10038-RA
DmelILC-04751	gnl|FlyBase|CG10041-RB
DmelILC-04752	gnl|FlyBase|CG10042-RB
DmelILC-04754	gnl|FlyBase|CG4115-RA
DmelILC-04756	gnl|FlyBase|CG10090-RA
DmelILC-04757	gnl|FlyBase|CG18548-RA
DmelILC-04758	gnl|FlyBase|CG10091-RA
DmelILC-04759	gnl|FlyBase|CG10045-RA
DmelILC-04761	gnl|FlyBase|CG4181-RA
DmelILC-04762	gnl|FlyBase|CG4381-RA
DmelILC-04763	gnl|FlyBase|CG11512-RA
DmelILC-04764	gnl|FlyBase|CG12242-RA
DmelILC-04765	gnl|FlyBase|CG4423-RA
DmelILC-04766	gnl|FlyBase|CG4371-RA
DmelILC-04767	gnl|FlyBase|CG4421-RA
DmelILC-04768	gnl|FlyBase|CG10035-RA
DmelILC-04769	gnl|FlyBase|CG17639-RB
DmelILC-04770	gnl|FlyBase|CG17227-RA
DmelILC-04771	gnl|FlyBase|CG11466-RA
DmelILC-04772	gnl|FlyBase|CG5167-RA
DmelILC-04773	gnl|FlyBase|CG5196-RA
DmelILC-04774	gnl|FlyBase|CG5663-RA
DmelILC-04776	gnl|FlyBase|CG6525-RB
DmelILC-04777	gnl|FlyBase|CG5657-RA
DmelILC-04778	gnl|FlyBase|CG17202-RA
DmelILC-04779	gnl|FlyBase|CG5650-RA
DmelILC-04780	gnl|FlyBase|CG5232-RA
DmelILC-04781	gnl|FlyBase|CG5641-RA
DmelILC-04782	gnl|FlyBase|CG5245-RA
DmelILC-04783	gnl|FlyBase|CG5266-RA
DmelILC-04784	gnl|FlyBase|CG12276-RA
DmelILC-04785	gnl|FlyBase|CG5844-RA
DmelILC-04786	gnl|FlyBase|CG5925-RA
DmelILC-04787	gnl|FlyBase|CG17207-RA
DmelILC-04788	gnl|FlyBase|CG5887-RA
DmelILC-04789	gnl|FlyBase|CG5538-RA
DmelILC-04790	gnl|FlyBase|CG18549-RA
DmelILC-04791	gnl|FlyBase|CG5509-RA
DmelILC-04792	gnl|FlyBase|CG5333-RA
DmelILC-04793	gnl|FlyBase|CG5961-RA
DmelILC-04794	gnl|FlyBase|CG12267-RA
DmelILC-04795	gnl|FlyBase|CG5608-RA
DmelILC-04796	gnl|FlyBase|CG31449-RA
DmelILC-04800	gnl|FlyBase|CG5834-RA
DmelILC-04801	gnl|FlyBase|CG31359-RA
DmelILC-04802	gnl|FlyBase|CG6489-RA
DmelILC-04803	gnl|FlyBase|CG42244-RF
DmelILC-04804	gnl|FlyBase|CG6371-RA
DmelILC-04807	gnl|FlyBase|CG33976-RF
DmelILC-04814	gnl|FlyBase|CG17369-RA
DmelILC-04815	gnl|FlyBase|CG6359-RA
DmelILC-04816	gnl|FlyBase|CG18616-RA
DmelILC-04817	gnl|FlyBase|CG18530-RA
DmelILC-04819	gnl|FlyBase|CG11598-RB
DmelILC-04820	gnl|FlyBase|CG11600-RB
DmelILC-04821	gnl|FlyBase|CG11608-RB
DmelILC-04822	gnl|FlyBase|CG6753-RB
DmelILC-04826	gnl|FlyBase|CG6234-RA
DmelILC-04828	gnl|FlyBase|CG6225-RA
DmelILC-04830	gnl|FlyBase|CG14395-RB
DmelILC-04831	gnl|FlyBase|CG6188-RA
DmelILC-04832	gnl|FlyBase|CG43630-RA
DmelILC-04833	gnl|FlyBase|CG6819-RA
DmelILC-04834	gnl|FlyBase|CG6802-RA
DmelILC-04835	gnl|FlyBase|CG12286-RB
DmelILC-04836	gnl|FlyBase|CG6054-RA
DmelILC-04837	gnl|FlyBase|CG6174-RA
DmelILC-04838	gnl|FlyBase|CG14391-RA
DmelILC-04839	gnl|FlyBase|CG14394-RD
DmelILC-04840	gnl|FlyBase|CG6148-RA
DmelILC-04841	gnl|FlyBase|CG12279-RA
DmelILC-04842	gnl|FlyBase|CG6019-RA
DmelILC-04843	gnl|FlyBase|CG10120-RB
DmelILC-04847	gnl|FlyBase|CG5724-RA
DmelILC-04848	gnl|FlyBase|CG5999-RB
DmelILC-04850	gnl|FlyBase|CG14390-RB
DmelILC-04854	gnl|FlyBase|CG31345-RA
DmelILC-04858	gnl|FlyBase|CG10134-RA
DmelILC-04862	gnl|FlyBase|CG10126-RB
DmelILC-04867	gnl|FlyBase|CG14387-RA
DmelILC-04869	gnl|FlyBase|CG10909-RA
DmelILC-04871	gnl|FlyBase|CG31298-RA
DmelILC-04874	gnl|FlyBase|CG7340-RF
DmelILC-04875	gnl|FlyBase|CG7381-RA
DmelILC-04876	gnl|FlyBase|CG7091-RB
DmelILC-04877	gnl|FlyBase|CG12358-RA
DmelILC-04878	gnl|FlyBase|CG31342-RB
DmelILC-04879	gnl|FlyBase|CG18550-RA
DmelILC-04880	gnl|FlyBase|CG8063-RA
DmelILC-04881	gnl|FlyBase|CG7488-RA
DmelILC-04882	gnl|FlyBase|CG17327-RA
DmelILC-04883	gnl|FlyBase|CG7518-RH
DmelILC-04884	gnl|FlyBase|CG8031-RA
DmelILC-04885	gnl|FlyBase|CG11656-RA
DmelILC-04886	gnl|FlyBase|CG7583-RH
DmelILC-04887	gnl|FlyBase|CG46280-RA
DmelILC-04888	gnl|FlyBase|CG7620-RA
DmelILC-04889	gnl|FlyBase|CG7642-RA
DmelILC-04890	gnl|FlyBase|CG11668-RA
DmelILC-04891	gnl|FlyBase|CG7996-RA
DmelILC-04892	gnl|FlyBase|CG11670-RD
DmelILC-04893	gnl|FlyBase|CG45122-RA
DmelILC-04894	gnl|FlyBase|CG7756-RA
DmelILC-04895	gnl|FlyBase|CG31157-RC
DmelILC-04896	gnl|FlyBase|CG7966-RA
DmelILC-04897	gnl|FlyBase|CG7769-RA
DmelILC-04898	gnl|FlyBase|CG7771-RA
DmelILC-04901	gnl|FlyBase|CG43063-RA
DmelILC-04903	gnl|FlyBase|CG7855-RA
DmelILC-04905	gnl|FlyBase|CG42573-RB
DmelILC-04908	gnl|FlyBase|CG8138-RA
DmelILC-04910	gnl|FlyBase|CG8508-RA
DmelILC-04912	gnl|FlyBase|CG14380-RB
DmelILC-04914	gnl|FlyBase|CG8141-RA
DmelILC-04916	gnl|FlyBase|CG8483-RA
DmelILC-04918	gnl|FlyBase|CG8476-RA
DmelILC-04920	gnl|FlyBase|CG17907-RA
DmelILC-04921	gnl|FlyBase|CG11686-RA
DmelILC-04922	gnl|FlyBase|CG15889-RA
DmelILC-04923	gnl|FlyBase|CG8599-RA
DmelILC-04924	gnl|FlyBase|CG8449-RA
DmelILC-04926	gnl|FlyBase|CG8630-RA
DmelILC-04927	gnl|FlyBase|CG15888-RB
DmelILC-04928	gnl|FlyBase|CG15887-RA
DmelILC-04930	gnl|FlyBase|CG8644-RA
DmelILC-04931	gnl|FlyBase|CG8458-RA
DmelILC-04933	gnl|FlyBase|CG8773-RB
DmelILC-04934	gnl|FlyBase|CG8774-RA
DmelILC-04935	gnl|FlyBase|CG32473-RC
DmelILC-04936	gnl|FlyBase|CG43208-RA
DmelILC-04937	gnl|FlyBase|CG44142-RA
DmelILC-04939	gnl|FlyBase|CG45080-RA
DmelILC-04941	gnl|FlyBase|CG8795-RA
DmelILC-04943	gnl|FlyBase|CG8784-RA
DmelILC-04945	gnl|FlyBase|CG32853-RA
DmelILC-04947	gnl|FlyBase|CG9829-RA
DmelILC-04948	gnl|FlyBase|CG8790-RA
DmelILC-04949	gnl|FlyBase|CG14379-RA
DmelILC-04950	gnl|FlyBase|CG8823-RA
DmelILC-04951	gnl|FlyBase|CG34309-RA
DmelILC-04952	gnl|FlyBase|CG9813-RG
DmelILC-04954	gnl|FlyBase|CG8870-RA
DmelILC-04955	gnl|FlyBase|CG32854-RA
DmelILC-04956	gnl|FlyBase|CG8863-RA
DmelILC-04957	gnl|FlyBase|CG9799-RA
DmelILC-04958	gnl|FlyBase|CG14375-RA
DmelILC-04959	gnl|FlyBase|CG14374-RA
DmelILC-04960	gnl|FlyBase|CG14377-RA
DmelILC-04961	gnl|FlyBase|CG9796-RA
DmelILC-04962	gnl|FlyBase|CG33977-RA
DmelILC-04963	gnl|FlyBase|CG17045-RA
DmelILC-04964	gnl|FlyBase|CG17044-RB
DmelILC-04966	gnl|FlyBase|CG9792-RA
DmelILC-04968	gnl|FlyBase|CG14376-RB
DmelILC-04971	gnl|FlyBase|CG18290-RA
DmelILC-04972	gnl|FlyBase|CG9764-RA
DmelILC-04978	gnl|FlyBase|CG14372-RC
DmelILC-04984	gnl|FlyBase|CG12538-RA
DmelILC-04986	gnl|FlyBase|CG42778-RC
DmelILC-04990	gnl|FlyBase|CG31337-RA
DmelILC-04994	gnl|FlyBase|CG14370-RA
DmelILC-04996	gnl|FlyBase|CG14369-RA
DmelILC-04998	gnl|FlyBase|CG9759-RA
DmelILC-05000	gnl|FlyBase|CG9757-RA
DmelILC-05002	gnl|FlyBase|CG9269-RA
DmelILC-05006	gnl|FlyBase|CG10841-RA
DmelILC-05007	gnl|FlyBase|CG16901-RB
DmelILC-05008	gnl|FlyBase|CG9412-RB
DmelILC-05009	gnl|FlyBase|CG9654-RA
DmelILC-05010	gnl|FlyBase|CG12749-RA
DmelILC-05011	gnl|FlyBase|CG10851-RM
DmelILC-05012	gnl|FlyBase|CG9637-RC
DmelILC-05013	gnl|FlyBase|CG9588-RA
DmelILC-05014	gnl|FlyBase|CG9374-RA
DmelILC-05015	gnl|FlyBase|CG9591-RA
DmelILC-05016	gnl|FlyBase|CG9351-RB
DmelILC-05017	gnl|FlyBase|CG14367-RA
DmelILC-05018	gnl|FlyBase|CG9611-RF
DmelILC-05019	gnl|FlyBase|CG9347-RA
DmelILC-05020	gnl|FlyBase|CG9621-RA
DmelILC-05021	gnl|FlyBase|CG9345-RA
DmelILC-05022	gnl|FlyBase|CG31469-RA
DmelILC-05023	gnl|FlyBase|CG33747-RC
DmelILC-05025	gnl|FlyBase|CG34383-RI
DmelILC-05026	gnl|FlyBase|CG9602-RA
DmelILC-05027	gnl|FlyBase|CG9312-RA
DmelILC-05028	gnl|FlyBase|CG9307-RA
DmelILC-05029	gnl|FlyBase|CG9297-RB
DmelILC-05030	gnl|FlyBase|CG9288-RA
DmelILC-05031	gnl|FlyBase|CG9286-RA
DmelILC-05032	gnl|FlyBase|CG9285-RA
DmelILC-05038	gnl|FlyBase|CG42387-RA
DmelILC-05042	gnl|FlyBase|CG17956-RA
DmelILC-05045	gnl|FlyBase|CG33101-RA
DmelILC-05046	gnl|FlyBase|CG31495-RA
DmelILC-05048	gnl|FlyBase|CG14362-RA
DmelILC-05052	gnl|FlyBase|CG9930-RA
DmelILC-05054	gnl|FlyBase|CG2988-RA
DmelILC-05056	gnl|FlyBase|CG9929-RA
DmelILC-05057	gnl|FlyBase|CG9927-RA
DmelILC-05059	gnl|FlyBase|CG31517-RA
DmelILC-05060	gnl|FlyBase|CG9926-RA
DmelILC-05062	gnl|FlyBase|CG3028-RA
DmelILC-05063	gnl|FlyBase|CG9925-RA
DmelILC-05064	gnl|FlyBase|CG3041-RA
DmelILC-05065	gnl|FlyBase|CG12537-RE
DmelILC-05068	gnl|FlyBase|CG3050-RA
DmelILC-05069	gnl|FlyBase|CG3061-RA
DmelILC-05070	gnl|FlyBase|CG9922-RA
DmelILC-05074	gnl|FlyBase|CG3143-RF
DmelILC-05076	gnl|FlyBase|CG3153-RA
DmelILC-05077	gnl|FlyBase|CG14358-RB
DmelILC-05078	gnl|FlyBase|CG9920-RA
DmelILC-05080	gnl|FlyBase|CG9918-RD
DmelILC-05081	gnl|FlyBase|CG12402-RC
DmelILC-05083	gnl|FlyBase|CG14360-RA
DmelILC-05084	gnl|FlyBase|CG14357-RB
DmelILC-05085	gnl|FlyBase|CG9913-RB
DmelILC-05086	gnl|FlyBase|CG9749-RD
DmelILC-05087	gnl|FlyBase|CG3172-RA
DmelILC-05088	gnl|FlyBase|CG9852-RA
DmelILC-05089	gnl|FlyBase|CG3180-RA
DmelILC-05090	gnl|FlyBase|CG14356-RA
DmelILC-05092	gnl|FlyBase|CG14355-RA
DmelILC-05093	gnl|FlyBase|CG42500-RA
DmelILC-05094	gnl|FlyBase|CG9722-RA
DmelILC-05095	gnl|FlyBase|CG44215-RB
DmelILC-05096	gnl|FlyBase|CG31533-RA
DmelILC-05097	gnl|FlyBase|CG31327-RA
DmelILC-05099	gnl|FlyBase|CG3199-RA
DmelILC-05101	gnl|FlyBase|CG9652-RE
DmelILC-05102	gnl|FlyBase|CG9649-RA
DmelILC-05103	gnl|FlyBase|CG31326-RA
DmelILC-05104	gnl|FlyBase|CG33109-RA
DmelILC-05105	gnl|FlyBase|CG33329-RC
DmelILC-05106	gnl|FlyBase|CG9631-RA
DmelILC-05107	gnl|FlyBase|CG9624-RA
DmelILC-05109	gnl|FlyBase|CG43291-RA
DmelILC-05110	gnl|FlyBase|CG9616-RB
DmelILC-05112	gnl|FlyBase|CG31322-RA
DmelILC-05113	gnl|FlyBase|CG43179-RA
DmelILC-05114	gnl|FlyBase|CG14840-RA
DmelILC-05115	gnl|FlyBase|CG14841-RA
DmelILC-05116	gnl|FlyBase|CG14839-RA
DmelILC-05117	gnl|FlyBase|CG8651-RA
DmelILC-05120	gnl|FlyBase|CG12207-RB
DmelILC-05121	gnl|FlyBase|CG3259-RA
DmelILC-05122	gnl|FlyBase|CG8573-RA
DmelILC-05123	gnl|FlyBase|CG3284-RA
DmelILC-05124	gnl|FlyBase|CG31321-RB
DmelILC-05125	gnl|FlyBase|CG3302-RA
DmelILC-05126	gnl|FlyBase|CG3307-RA
DmelILC-05127	gnl|FlyBase|CG8538-RE
DmelILC-05128	gnl|FlyBase|CG3321-RA
DmelILC-05129	gnl|FlyBase|CG3325-RA
DmelILC-05130	gnl|FlyBase|CG8524-RA
DmelILC-05131	gnl|FlyBase|CG31320-RA
DmelILC-05136	gnl|FlyBase|CG8489-RA
DmelILC-05138	gnl|FlyBase|CG34389-RC
DmelILC-05140	gnl|FlyBase|CG34388-RD
DmelILC-05144	gnl|FlyBase|CG8464-RA
DmelILC-05145	gnl|FlyBase|CG3351-RA
DmelILC-05146	gnl|FlyBase|CG8461-RA
DmelILC-05147	gnl|FlyBase|CG8279-RC
DmelILC-05151	gnl|FlyBase|CG14854-RB
DmelILC-05152	gnl|FlyBase|CG14850-RA
DmelILC-05153	gnl|FlyBase|CG14851-RA
DmelILC-05154	gnl|FlyBase|CG8087-RA
DmelILC-05155	gnl|FlyBase|CG14852-RA
DmelILC-05156	gnl|FlyBase|CG31313-RA
DmelILC-05157	gnl|FlyBase|CG8066-RA
DmelILC-05159	gnl|FlyBase|CG8050-RA
DmelILC-05160	gnl|FlyBase|CG7987-RA
DmelILC-05161	gnl|FlyBase|CG44094-RA
DmelILC-05162	gnl|FlyBase|CG31317-RE
DmelILC-05165	gnl|FlyBase|CG14853-RA
DmelILC-05166	gnl|FlyBase|CG7904-RB
DmelILC-05167	gnl|FlyBase|CG3379-RA
DmelILC-05168	gnl|FlyBase|CG7886-RA
DmelILC-05169	gnl|FlyBase|CG3389-RB
DmelILC-05170	gnl|FlyBase|CG7832-RA
DmelILC-05172	gnl|FlyBase|CG3505-RA
DmelILC-05173	gnl|FlyBase|CG3508-RB
DmelILC-05174	gnl|FlyBase|CG7825-RA
DmelILC-05175	gnl|FlyBase|CG3509-RA
DmelILC-05176	gnl|FlyBase|CG7649-RC
DmelILC-05177	gnl|FlyBase|CG33967-RA
DmelILC-05178	gnl|FlyBase|CG7530-RA
DmelILC-05179	gnl|FlyBase|CG7425-RA
DmelILC-05180	gnl|FlyBase|CG43162-RD
DmelILC-05181	gnl|FlyBase|CG14855-RA
DmelILC-05182	gnl|FlyBase|CG14856-RA
DmelILC-05183	gnl|FlyBase|CG14857-RA
DmelILC-05184	gnl|FlyBase|CG44012-RI
DmelILC-05186	gnl|FlyBase|CG3610-RA
DmelILC-05188	gnl|FlyBase|CG3631-RC
DmelILC-05189	gnl|FlyBase|CG7292-RB
DmelILC-05190	gnl|FlyBase|CG33331-RA
DmelILC-05191	gnl|FlyBase|CG33332-RA
DmelILC-05192	gnl|FlyBase|CG7281-RA
DmelILC-05193	gnl|FlyBase|CG3731-RA
DmelILC-05194	gnl|FlyBase|CG7265-RA
DmelILC-05195	gnl|FlyBase|CG14860-RB
DmelILC-05196	gnl|FlyBase|CG7262-RA
DmelILC-05197	gnl|FlyBase|CG3817-RA
DmelILC-05198	gnl|FlyBase|CG7026-RB
DmelILC-05199	gnl|FlyBase|CG7014-RA
DmelILC-05200	gnl|FlyBase|CG7007-RA
DmelILC-05204	gnl|FlyBase|CG3837-RA
DmelILC-05209	gnl|FlyBase|CG14861-RA
DmelILC-05211	gnl|FlyBase|CG3843-RA
DmelILC-05214	gnl|FlyBase|CG33485-RA
DmelILC-05215	gnl|FlyBase|CG6974-RA
DmelILC-05216	gnl|FlyBase|CG6966-RB
DmelILC-05217	gnl|FlyBase|CG42788-RB
DmelILC-05220	gnl|FlyBase|CG6912-RA
DmelILC-05222	gnl|FlyBase|CG3984-RA
DmelILC-05223	gnl|FlyBase|CG3987-RA
DmelILC-05224	gnl|FlyBase|CG6904-RA
DmelILC-05226	gnl|FlyBase|CG4154-RD
DmelILC-05227	gnl|FlyBase|CG6803-RB
DmelILC-05228	gnl|FlyBase|CG6752-RA
DmelILC-05230	gnl|FlyBase|CG42542-RD
DmelILC-05231	gnl|FlyBase|CG18525-RA
DmelILC-05232	gnl|FlyBase|CG6687-RA
DmelILC-05233	gnl|FlyBase|CG4203-RA
DmelILC-05234	gnl|FlyBase|CG6654-RA
DmelILC-05235	gnl|FlyBase|CG4210-RA
DmelILC-05236	gnl|FlyBase|CG6623-RA
DmelILC-05237	gnl|FlyBase|CG12241-RA
DmelILC-05239	gnl|FlyBase|CG31155-RA
DmelILC-05240	gnl|FlyBase|CG31344-RA
DmelILC-05241	gnl|FlyBase|CG4236-RA
DmelILC-05242	gnl|FlyBase|CG6563-RA
DmelILC-05243	gnl|FlyBase|CG4247-RB
DmelILC-05244	gnl|FlyBase|CG34316-RA
DmelILC-05246	gnl|FlyBase|CG6535-RB
DmelILC-05247	gnl|FlyBase|CG4264-RA
DmelILC-05248	gnl|FlyBase|CG6499-RB
DmelILC-05249	gnl|FlyBase|CG42404-RD
DmelILC-05250	gnl|FlyBase|CG43664-RA
DmelILC-05251	gnl|FlyBase|CG4299-RA
DmelILC-05252	gnl|FlyBase|CG4307-RA
DmelILC-05253	gnl|FlyBase|CG14864-RA
DmelILC-05254	gnl|FlyBase|CG4334-RB
DmelILC-05255	gnl|FlyBase|CG6384-RA
DmelILC-05256	gnl|FlyBase|CG4338-RA
DmelILC-05258	gnl|FlyBase|CG6363-RB
DmelILC-05259	gnl|FlyBase|CG14865-RB
DmelILC-05261	gnl|FlyBase|CG4898-RE
DmelILC-05262	gnl|FlyBase|CG45218-RA
DmelILC-05263	gnl|FlyBase|CG4843-RA
DmelILC-05264	gnl|FlyBase|CG14866-RB
DmelILC-05265	gnl|FlyBase|CG6276-RA
DmelILC-05266	gnl|FlyBase|CG44040-RA
DmelILC-05267	gnl|FlyBase|CG4913-RB
DmelILC-05268	gnl|FlyBase|CG6236-RA
DmelILC-05269	gnl|FlyBase|CG4920-RA
DmelILC-05270	gnl|FlyBase|CG31478-RA
DmelILC-05271	gnl|FlyBase|CG6226-RA
DmelILC-05272	gnl|FlyBase|CG4931-RA
DmelILC-05273	gnl|FlyBase|CG4938-RA
DmelILC-05274	gnl|FlyBase|CG6202-RA
DmelILC-05275	gnl|FlyBase|CG31301-RA
DmelILC-05276	gnl|FlyBase|CG42726-RA
DmelILC-05277	gnl|FlyBase|CG6196-RA
DmelILC-05278	gnl|FlyBase|CG5038-RA
DmelILC-05279	gnl|FlyBase|CG6194-RA
DmelILC-05280	gnl|FlyBase|CG5044-RB
DmelILC-05281	gnl|FlyBase|CG6177-RA
DmelILC-05282	gnl|FlyBase|CG5063-RB
DmelILC-05283	gnl|FlyBase|CG6171-RB
DmelILC-05284	gnl|FlyBase|CG34404-RC
DmelILC-05285	gnl|FlyBase|CG14868-RA
DmelILC-05286	gnl|FlyBase|CG6136-RB
DmelILC-05287	gnl|FlyBase|CG5073-RA
DmelILC-05288	gnl|FlyBase|CG43073-RF
DmelILC-05289	gnl|FlyBase|CG6125-RA
DmelILC-05291	gnl|FlyBase|CG5166-RB
DmelILC-05293	gnl|FlyBase|CG6118-RC
DmelILC-05295	gnl|FlyBase|CG5178-RA
DmelILC-05296	gnl|FlyBase|CG14869-RB
DmelILC-05299	gnl|FlyBase|CG14870-RA
DmelILC-05300	gnl|FlyBase|CG5192-RC
DmelILC-05301	gnl|FlyBase|CG14871-RB
DmelILC-05302	gnl|FlyBase|CG5205-RA
DmelILC-05303	gnl|FlyBase|CG5213-RA
DmelILC-05305	gnl|FlyBase|CG44014-RA
DmelILC-05306	gnl|FlyBase|CG44013-RB
DmelILC-05308	gnl|FlyBase|CG31296-RA
DmelILC-05309	gnl|FlyBase|CG18522-RA
DmelILC-05310	gnl|FlyBase|CG18519-RC
DmelILC-05311	gnl|FlyBase|CG6045-RA
DmelILC-05312	gnl|FlyBase|CG18516-RA
DmelILC-05314	gnl|FlyBase|CG43335-RA
DmelILC-05315	gnl|FlyBase|CG43336-RA
